step,loss_function,target_value,elapsed_time
900,8.10630e-03,6.70285e-01,592
1000,7.97937e-03,6.73650e-01,593
1100,8.14756e-03,4.28767e-01,594
1200,7.81176e-03,6.15001e-01,595
1300,7.70695e-03,6.92701e-01,596
1400,7.50385e-03,5.11516e-01,597
1500,7.53099e-03,7.16882e-01,598
1600,7.27136e-03,5.02033e-01,599
1700,7.39199e-03,6.16248e-01,600
1800,7.20282e-03,6.09574e-01,601
1900,7.19157e-03,5.09821e-01,602
2000,6.90910e-03,5.27946e-01,603
0,3.36356e+00,5.66832e-01,603
100,1.14481e-02,3.69931e-01,604
200,8.29594e-03,7.09086e-01,605
300,6.20163e-03,6.33548e-01,606
400,4.29725e-03,6.61909e-01,607
500,4.19509e-03,6.01863e-01,608
600,4.12756e-03,5.06666e-01,609
700,4.05150e-03,4.74690e-01,610
800,4.01125e-03,5.93958e-01,611
900,3.91848e-03,5.66814e-01,612
1000,3.88395e-03,6.73634e-01,613
1100,3.79427e-03,6.65183e-01,614
1200,3.73994e-03,4.22637e-01,615
1300,3.67372e-03,4.36272e-01,616
1400,3.63538e-03,5.61735e-01,617
1500,3.55547e-03,4.99391e-01,618
1600,3.50214e-03,7.10279e-01,619
1700,3.44864e-03,5.62829e-01,620
1800,3.39079e-03,5.60973e-01,621
1900,3.33358e-03,6.24645e-01,622
2000,3.29678e-03,3.77159e-01,623
0,4.71915e-02,1.20184e+00,623
100,1.35547e-02,7.02908e-01,624
200,8.11077e-03,5.43291e-01,625
300,6.73884e-03,5.38467e-01,626
400,6.20935e-03,4.08206e-01,627
500,5.91145e-03,6.98150e-01,628
600,5.70918e-03,7.24623e-01,629
700,5.50967e-03,5.53386e-01,630
