step,loss_function,target_value,elapsed_time
700,5.99260e-15,1.81270e-01,255
800,5.99260e-15,1.81270e-01,255
900,5.99260e-15,-6.50259e+00,256
1000,5.99260e-15,1.81270e-01,257
1100,5.99260e-15,1.81270e-01,257
1200,5.99260e-15,1.81270e-01,258
1300,5.99260e-15,1.81270e-01,259
1400,5.99260e-15,1.81270e-01,260
1500,5.99260e-15,1.81270e-01,260
1600,5.99260e-15,-2.38127e+01,261
1700,5.99260e-15,1.81270e-01,262
1800,5.99260e-15,1.81270e-01,262
1900,5.99260e-15,1.81270e-01,263
2000,5.99260e-15,1.81270e-01,264
0,5.90934e-15,1.81270e-01,264
100,5.90934e-15,1.81270e-01,265
200,5.90934e-15,1.81270e-01,265
300,5.90934e-15,1.81270e-01,266
400,5.90934e-15,1.81270e-01,267
500,5.90934e-15,1.81270e-01,267
600,5.90934e-15,1.81270e-01,268
700,5.90934e-15,1.81270e-01,269
800,5.90934e-15,1.81270e-01,269
900,5.90934e-15,1.81270e-01,270
1000,5.90934e-15,1.81270e-01,271
1100,5.90934e-15,1.81270e-01,272
1200,5.90934e-15,1.81270e-01,272
1300,5.90934e-15,1.81270e-01,273
1400,5.90934e-15,1.81270e-01,274
1500,5.90934e-15,1.81270e-01,274
1600,5.90934e-15,-2.51584e+01,275
1700,5.90934e-15,1.81270e-01,276
1800,5.90934e-15,1.81270e-01,277
1900,5.90934e-15,1.81270e-01,277
2000,5.90934e-15,-2.51584e+01,278
0,5.93969e-15,1.85085e-01,278
100,5.93969e-15,1.81270e-01,279
200,5.93969e-15,1.81270e-01,279
300,5.93969e-15,1.81270e-01,280
400,5.93969e-15,5.07336e+02,281
500,5.93969e-15,1.81270e-01,282
600,5.93969e-15,1.81270e-01,282
700,5.93969e-15,1.81270e-01,283
800,5.93969e-15,1.81270e-01,284
900,5.93969e-15,1.81270e-01,284
1000,5.93969e-15,1.81270e-01,285
1100,5.93969e-15,1.81270e-01,286
1200,5.93969e-15,1.81270e-01,286
1300,5.93969e-15,1.81270e-01,287
1400,5.93969e-15,1.81270e-01,288
1500,5.93969e-15,3.56982e+02,289
1600,5.93969e-15,1.81270e-01,289
1700,5.93969e-15,1.81270e-01,290
1800,5.93969e-15,1.81270e-01,291
1900,5.93969e-15,1.81270e-01,291
2000,5.93969e-15,1.81270e-01,292
0,4.92315e-15,1.81270e-01,292
100,4.92315e-15,1.81270e-01,293
200,4.92315e-15,1.81270e-01,294
300,4.92315e-15,1.81270e-01,294
400,4.92315e-15,1.81270e-01,295
500,4.92315e-15,1.81270e-01,296
600,4.92315e-15,1.81270e-01,297
700,4.92315e-15,1.81270e-01,297
800,4.92315e-15,1.81270e-01,298
900,4.92315e-15,1.81270e-01,299
1000,4.92315e-15,1.81270e-01,300
1100,4.92315e-15,1.81270e-01,300
1200,4.92315e-15,1.81270e-01,301
1300,4.92315e-15,1.81270e-01,302
1400,4.92315e-15,1.81270e-01,302
1500,4.92315e-15,1.81270e-01,303
