step,loss_function,target_value,elapsed_time
100,2.80421e-03,2.90213e-01,182
200,2.66814e-03,1.77244e-01,183
300,2.62477e-03,6.57486e-02,184
400,2.61384e-03,6.92278e-02,185
500,2.63522e-03,3.53473e-01,185
600,2.60777e-03,1.87302e-01,186
700,2.60791e-03,3.77196e-01,187
800,2.59245e-03,3.19450e-01,188
900,2.60700e-03,9.82581e-02,188
1000,2.61541e-03,3.82263e-01,189
1100,2.58101e-03,2.86133e-01,190
1200,2.57982e-03,5.06418e-02,190
1300,2.57309e-03,2.06490e-01,191
1400,2.57469e-03,3.07457e-01,192
1500,2.60061e-03,2.22432e-01,193
1600,2.58970e-03,2.15417e-01,193
1700,2.58683e-03,2.36978e-01,194
1800,2.59616e-03,2.30444e-01,195
1900,2.57073e-03,2.93728e-01,195
2000,2.57012e-03,2.04634e-01,196
0,2.47592e-03,3.21996e-01,196
100,2.30013e-03,3.90344e-02,197
200,2.36502e-03,1.22784e-01,197
300,2.37590e-03,8.80118e-02,198
400,2.38111e-03,5.74340e-01,199
500,2.40463e-03,3.20346e-01,200
600,2.39886e-03,2.68101e-01,200
700,2.40622e-03,2.33159e-01,201
800,2.41598e-03,1.58643e-01,202
900,2.44133e-03,1.03233e-01,203
1000,2.37571e-03,2.39153e-01,203
1100,2.37181e-03,3.21855e-01,204
1200,2.34907e-03,1.72693e-02,205
1300,2.38124e-03,2.75608e-01,205
1400,2.41964e-03,3.11140e-01,206
1500,2.39019e-03,2.39341e-01,207
1600,2.37428e-03,1.52631e-01,208
1700,2.36779e-03,1.57538e-01,208
1800,2.35229e-03,2.94567e-01,209
1900,2.37550e-03,4.13228e-01,210
2000,2.39301e-03,2.54675e-01,210
0,2.97307e-03,2.62258e-01,211
100,2.34711e-03,2.04220e-01,211
200,2.22406e-03,2.13987e-01,212
300,2.19542e-03,2.41126e-01,213
400,2.20068e-03,4.12846e-01,213
500,2.19416e-03,1.91368e-01,214
600,2.19795e-03,1.91615e-01,215
700,2.18763e-03,2.36496e-01,215
800,2.19052e-03,2.93681e-01,216
900,2.17083e-03,4.76435e-01,217
1000,2.18292e-03,4.63485e-01,218
1100,2.18618e-03,1.70426e-01,218
1200,2.17202e-03,3.57067e-01,219
1300,2.16022e-03,2.10273e-01,220
1400,2.17795e-03,3.66782e-01,220
1500,2.16926e-03,3.02145e-01,221
1600,2.17293e-03,2.54550e-01,222
1700,2.17180e-03,3.93173e-01,223
1800,2.16379e-03,2.67173e-01,223
1900,2.17326e-03,2.91706e-01,224
2000,2.15878e-03,1.94365e-01,225
0,2.87141e-03,2.78551e-01,225
100,2.46356e-03,1.51044e-01,225
200,2.41837e-03,3.80227e-01,226
300,2.42974e-03,1.10200e-01,227
400,2.42153e-03,2.68139e-01,228
500,2.42733e-03,8.30308e-02,228
600,2.44753e-03,4.61477e-01,229
700,2.43419e-03,2.00220e-01,230
800,2.43453e-03,1.92088e-01,230
900,2.43504e-03,2.60467e-01,231
1000,2.43280e-03,3.24703e-01,232
1100,2.43050e-03,2.61914e-01,232
1200,2.43427e-03,2.59460e-01,233
1300,2.41949e-03,3.23372e-01,234
1400,2.41771e-03,2.44281e-01,235
1500,2.41704e-03,1.81805e-01,236
1600,2.41499e-03,1.89088e-01,236
1700,2.41269e-03,2.95827e-01,237
1800,2.40555e-03,2.82799e-01,238
1900,2.40036e-03,2.63266e-01,238
2000,2.40182e-03,3.03243e-01,239
0,2.30233e-03,2.37324e-01,239
100,1.81085e-03,2.75717e-01,240
200,1.77203e-03,1.31625e-01,241
300,1.73898e-03,2.71117e-01,241
400,1.73738e-03,3.24053e-01,242
500,1.73979e-03,1.81139e-01,243
600,1.73335e-03,3.64074e-01,244
700,1.74376e-03,1.51589e-01,244
800,1.73432e-03,4.58628e-01,245
900,1.72696e-03,2.39993e-01,246
1000,1.72091e-03,3.37288e-01,247
1100,1.70118e-03,2.98961e-01,247
1200,1.69655e-03,1.96871e-01,248
1300,1.69309e-03,1.33223e-01,249
1400,1.67701e-03,3.24786e-01,249
1500,1.66527e-03,4.10659e-01,250
1600,1.65150e-03,3.02910e-01,251
1700,1.64676e-03,2.57237e-01,252
1800,1.62869e-03,1.95479e-01,252
1900,1.61816e-03,2.96594e-01,253
2000,1.61315e-03,2.46270e-01,254
0,2.63082e-03,2.18057e-01,254
100,1.97474e-03,2.85070e-01,255
200,1.85867e-03,3.18845e-01,255
300,1.83973e-03,1.99357e-01,256
400,1.80095e-03,4.14798e-01,257
500,1.81058e-03,3.50281e-01,257
600,1.79838e-03,3.95843e-01,258
700,1.82702e-03,3.39046e-01,259
800,1.76826e-03,1.60970e-01,260
900,1.76399e-03,4.01090e-01,260
