step,loss_function,target_value,elapsed_time
0,3.23594e-03,1.27215e+00,476
100,2.42392e-03,1.37650e+00,476
200,2.11031e-03,1.32103e+00,477
300,2.14256e-03,1.29949e+00,478
400,1.85716e-03,1.54043e+00,479
500,1.83438e-03,7.77913e-01,479
600,2.08613e-03,1.20843e+00,480
700,1.90914e-03,1.50766e+00,481
800,1.81201e-03,1.43359e+00,482
900,2.00142e-03,1.52220e+00,482
1000,1.86253e-03,1.54086e+00,483
0,3.79027e-03,1.45867e+00,483
100,2.35114e-03,1.49414e+00,484
200,2.20728e-03,1.38904e+00,485
300,2.17600e-03,1.21767e+00,485
400,2.09316e-03,1.36943e+00,486
500,2.09682e-03,1.51429e+00,487
600,2.15226e-03,1.33539e+00,488
700,2.20559e-03,1.33105e+00,488
800,2.03912e-03,1.33533e+00,489
900,2.04698e-03,1.49449e+00,490
1000,2.29375e-03,1.62805e+00,491
0,3.98305e-03,1.15552e+00,491
100,3.05328e-03,1.20336e+00,492
200,2.65454e-03,1.31235e+00,492
300,2.51695e-03,1.27293e+00,493
400,2.29083e-03,1.31443e+00,494
500,2.27770e-03,1.35563e+00,495
600,2.28533e-03,1.65450e+00,495
700,2.41302e-03,1.26340e+00,496
800,2.69513e-03,1.08627e+00,497
900,2.54388e-03,1.53708e+00,498
1000,2.19403e-03,1.33860e+00,498
0,5.48572e-03,1.38300e+00,498
100,4.42534e-03,1.40354e+00,499
200,3.84473e-03,1.19499e+00,500
300,3.62686e-03,1.67079e+00,501
400,3.95530e-03,1.23833e+00,501
500,3.52948e-03,1.12897e+00,502
600,4.83677e-03,1.09346e+00,503
700,4.39055e-03,1.42759e+00,504
800,3.91837e-03,1.61827e+00,504
900,3.89422e-03,1.11889e+00,505
1000,3.48331e-03,1.70610e+00,506
0,3.28042e-03,1.47593e+00,506
100,2.32955e-03,1.18140e+00,507
200,1.97065e-03,1.12646e+00,507
300,2.01368e-03,1.58178e+00,508
400,1.93527e-03,1.36753e+00,509
500,2.01360e-03,1.76136e+00,510
600,2.05620e-03,1.38047e+00,510
700,1.82111e-03,1.56366e+00,511
800,1.82539e-03,1.36119e+00,512
900,2.03939e-03,1.82826e+00,513
1000,1.83297e-03,1.70867e+00,513
0,3.32286e-03,1.55596e+00,514
100,2.15481e-03,1.86420e+00,514
200,1.98064e-03,1.59498e+00,515
300,2.31652e-03,1.56820e+00,516
400,2.03366e-03,1.48040e+00,517
500,1.91077e-03,1.39187e+00,517
600,1.82429e-03,1.34838e+00,518
700,2.08476e-03,1.37232e+00,519
800,1.97600e-03,1.36070e+00,519
900,1.93531e-03,1.60322e+00,520
1000,1.84084e-03,1.47487e+00,521
0,5.67668e-03,1.49878e+00,521
100,3.69045e-03,1.98369e+00,522
200,2.63892e-03,1.42233e+00,523
300,2.38525e-03,1.73959e+00,523
400,2.69806e-03,1.80362e+00,524
500,3.25649e-03,1.39785e+00,525
600,2.74090e-03,1.79887e+00,526
700,3.63645e-03,1.47731e+00,526
800,2.43987e-03,1.52814e+00,527
900,2.78770e-03,1.56059e+00,528
1000,2.66012e-03,1.70438e+00,529
0,4.69079e-03,2.02544e+00,529
100,2.86879e-03,1.69518e+00,529
200,2.41834e-03,1.91021e+00,530
300,2.40489e-03,2.06310e+00,531
400,2.34216e-03,1.88380e+00,532
500,2.19614e-03,1.51211e+00,532
600,2.50225e-03,1.70375e+00,533
700,2.31638e-03,1.68284e+00,534
800,2.12311e-03,1.91028e+00,535
900,1.99508e-03,1.66159e+00,535
1000,2.37382e-03,1.82004e+00,536
0,4.85999e-03,1.67590e+00,536
100,3.87694e-03,1.92725e+00,537
200,3.76871e-03,1.62891e+00,538
300,3.91520e-03,1.84043e+00,539
400,3.64361e-03,1.60869e+00,539
500,3.61896e-03,1.70235e+00,540
600,3.80137e-03,1.82298e+00,541
700,3.57057e-03,1.89688e+00,542
800,3.45347e-03,1.60669e+00,542
900,3.25024e-03,1.55198e+00,543
1000,3.38463e-03,2.03718e+00,544
0,3.53275e-03,1.83576e+00,544
100,2.92575e-03,1.90368e+00,545
200,3.39419e-03,1.81413e+00,545
300,3.06524e-03,1.68314e+00,546
400,3.38338e-03,1.92698e+00,547
500,3.23010e-03,1.79234e+00,548
600,3.22809e-03,1.86679e+00,549
700,3.82476e-03,1.50360e+00,549
800,3.27859e-03,1.67065e+00,550
900,3.30895e-03,1.81339e+00,551
1000,3.05078e-03,1.68711e+00,551
0,4.19215e-03,2.22540e+00,551
100,3.43851e-03,1.49512e+00,552
200,3.18483e-03,1.88204e+00,553
300,3.43722e-03,1.67170e+00,554
400,3.93688e-03,1.71098e+00,554
500,3.25865e-03,1.84633e+00,555
600,3.34599e-03,1.74204e+00,556
700,3.14138e-03,2.04530e+00,557
800,3.58330e-03,1.96689e+00,557
900,3.16985e-03,1.82156e+00,558
1000,3.31223e-03,1.69071e+00,559
0,7.77936e-03,1.94287e+00,559
100,4.29255e-03,2.29559e+00,560
200,3.42530e-03,2.06562e+00,560
300,3.24278e-03,1.75928e+00,561
400,3.22122e-03,2.04050e+00,562
500,3.04713e-03,2.07286e+00,563
600,2.96138e-03,1.93255e+00,564
700,2.92309e-03,2.02077e+00,564
800,3.01503e-03,1.82031e+00,565
900,2.93141e-03,1.73163e+00,566
1000,2.85833e-03,1.91670e+00,567
0,6.31278e-03,2.22568e+00,567
100,5.68686e-03,2.12821e+00,567
200,4.90271e-03,2.11650e+00,568
300,4.94329e-03,1.97368e+00,569
400,5.60467e-03,2.18652e+00,570
500,5.45812e-03,1.62972e+00,570
600,5.28523e-03,1.73205e+00,571
700,4.67135e-03,2.28050e+00,572
800,5.56734e-03,2.05772e+00,573
900,4.72216e-03,1.89605e+00,573
1000,4.77301e-03,1.68250e+00,574
0,8.99309e-03,1.81980e+00,574
100,4.62662e-03,2.11385e+00,575
200,3.98429e-03,2.18489e+00,576
300,3.51700e-03,2.28949e+00,576
400,3.28307e-03,2.22057e+00,577
500,3.26445e-03,2.37786e+00,578
600,3.19054e-03,1.94384e+00,579
700,3.34348e-03,2.15198e+00,579
800,3.28173e-03,2.00954e+00,580
900,3.13268e-03,2.02178e+00,581
1000,3.27683e-03,2.15473e+00,582
0,8.83555e-03,2.25681e+00,582
100,5.58935e-03,2.46418e+00,583
200,4.63908e-03,2.28144e+00,583
300,5.67161e-03,2.36996e+00,584
400,5.08927e-03,2.45254e+00,585
500,4.41999e-03,2.43240e+00,585
600,4.77143e-03,2.34622e+00,586
700,4.09389e-03,2.37854e+00,587
800,4.21732e-03,2.27767e+00,588
900,5.16062e-03,2.35352e+00,589
1000,4.00750e-03,2.17372e+00,589
0,1.70796e-02,1.91764e+00,589
100,9.16536e-03,2.34037e+00,590
200,8.05763e-03,2.24313e+00,591
300,9.25667e-03,2.62319e+00,591
400,7.36854e-03,2.31871e+00,592
500,7.38939e-03,2.16625e+00,593
600,7.72584e-03,2.35227e+00,594
700,8.04527e-03,2.32014e+00,594
800,7.49932e-03,2.32988e+00,595
900,6.79594e-03,1.94249e+00,596
1000,6.47349e-03,2.29192e+00,597
0,1.70738e-02,2.29322e+00,597
100,9.23878e-03,2.30318e+00,597
200,7.31709e-03,2.39366e+00,598
300,6.65042e-03,2.53163e+00,599
400,6.50559e-03,2.23402e+00,600
500,6.31387e-03,2.44182e+00,601
600,6.05087e-03,2.48410e+00,601
700,6.02827e-03,2.70094e+00,602
800,6.53486e-03,2.49807e+00,603
900,6.43615e-03,2.40142e+00,603
1000,5.79087e-03,2.33200e+00,604
0,1.52394e-02,2.59384e+00,604
100,9.56272e-03,2.65730e+00,605
200,7.23758e-03,2.52459e+00,606
300,6.33257e-03,2.57775e+00,606
400,5.79665e-03,2.48649e+00,607
500,5.49384e-03,2.41562e+00,608
600,5.75871e-03,2.53197e+00,609
700,5.97069e-03,2.69665e+00,609
800,5.20263e-03,2.69475e+00,610
900,5.46505e-03,2.43087e+00,611
1000,5.42780e-03,2.53877e+00,612
0,2.42547e-02,2.56719e+00,612
100,1.18537e-02,2.58265e+00,612
200,9.10337e-03,2.44879e+00,613
300,7.60829e-03,2.62349e+00,614
400,7.84682e-03,2.71976e+00,615
500,8.40114e-03,2.63774e+00,616
600,7.12251e-03,2.67252e+00,616
700,8.36951e-03,2.72092e+00,617
800,7.52640e-03,2.56725e+00,618
900,7.83317e-03,2.80011e+00,619
1000,7.49319e-03,2.61255e+00,619
0,1.74512e-02,2.68164e+00,619
100,9.31841e-03,2.74936e+00,620
200,8.23765e-03,2.84734e+00,621
300,8.06669e-03,2.68702e+00,621
400,8.26081e-03,2.73408e+00,622
500,7.49310e-03,2.69287e+00,623
600,7.48803e-03,2.75928e+00,624
700,7.50045e-03,2.79087e+00,624
800,7.58749e-03,2.73667e+00,625
900,7.35722e-03,2.73782e+00,626
1000,7.24193e-03,2.77789e+00,627
0,2.19888e-02,2.76837e+00,627
100,1.10866e-02,2.55125e+00,627
200,9.87940e-03,2.84909e+00,628
300,9.14003e-03,2.88032e+00,629
400,9.06398e-03,2.78927e+00,630
500,8.88910e-03,2.82087e+00,630
600,8.92490e-03,2.78884e+00,631
700,9.49133e-03,2.74752e+00,632
800,9.11579e-03,2.74780e+00,633
900,8.57672e-03,2.92671e+00,634
1000,8.65642e-03,2.76173e+00,634
0,3.84540e-02,2.84900e+00,634
100,1.90000e-02,2.77039e+00,635
200,1.72075e-02,2.84037e+00,636
300,1.61877e-02,2.86501e+00,637
400,1.57606e-02,2.86499e+00,637
500,1.55118e-02,2.85011e+00,638
600,1.60199e-02,2.89541e+00,639
700,1.51812e-02,2.93419e+00,640
800,1.50134e-02,2.86087e+00,640
900,1.49466e-02,2.88005e+00,641
1000,1.52550e-02,2.84160e+00,642
0,4.21496e-02,2.85406e+00,642
100,2.36726e-02,2.93939e+00,643
200,2.16599e-02,2.84554e+00,643
300,2.30142e-02,2.90946e+00,644
400,2.13216e-02,2.90491e+00,645
500,2.10825e-02,2.81645e+00,646
600,2.19535e-02,2.86036e+00,646
700,2.12708e-02,2.98131e+00,647
800,2.09258e-02,2.85736e+00,648
900,2.10046e-02,2.88563e+00,649
1000,2.04584e-02,2.85288e+00,649
0,4.66063e-02,2.85704e+00,649
100,3.75481e-02,2.88879e+00,650
200,3.63291e-02,2.92254e+00,651
300,3.64798e-02,2.95731e+00,652
400,3.77754e-02,2.90699e+00,652
500,3.66885e-02,2.81347e+00,653
600,3.45808e-02,2.87087e+00,654
700,3.60784e-02,2.87076e+00,655
800,3.74827e-02,3.05630e+00,655
900,3.59524e-02,2.91384e+00,656
1000,3.54403e-02,3.04209e+00,657
0,5.96307e-02,2.99790e+00,657
100,3.98577e-02,2.70383e+00,658
200,3.70411e-02,2.84038e+00,658
300,3.65976e-02,2.84903e+00,659
400,3.67843e-02,2.82858e+00,660
500,3.47535e-02,2.96186e+00,661
600,3.93587e-02,2.90355e+00,662
700,3.53035e-02,2.91754e+00,662
800,3.53789e-02,2.88771e+00,663
900,3.71228e-02,2.89121e+00,664
1000,3.67126e-02,2.86908e+00,665
0,6.61199e-02,2.80535e+00,665
100,5.31448e-02,2.81706e+00,665
200,5.51220e-02,2.98358e+00,666
300,5.92012e-02,3.09748e+00,667
400,6.33961e-02,3.16169e+00,668
500,5.22405e-02,3.07512e+00,668
600,5.00045e-02,2.87875e+00,669
700,4.84396e-02,2.97450e+00,670
800,4.91774e-02,3.00001e+00,671
900,4.64349e-02,3.05144e+00,671
1000,5.26642e-02,2.89130e+00,672
0,7.52524e-02,2.89993e+00,672
100,5.08090e-02,2.82813e+00,673
200,4.49914e-02,3.00232e+00,674
300,5.02892e-02,2.81785e+00,674
400,4.51844e-02,3.10224e+00,675
500,4.90429e-02,3.21414e+00,676
600,4.31896e-02,3.04789e+00,677
700,4.55223e-02,3.16243e+00,677
800,4.58485e-02,3.16449e+00,678
900,4.34504e-02,2.97011e+00,679
1000,4.91843e-02,2.97761e+00,680
0,5.84924e-02,3.02622e+00,680
100,4.01624e-02,3.06768e+00,680
200,4.42027e-02,3.14958e+00,681
300,3.87862e-02,3.04246e+00,682
400,3.98205e-02,3.26217e+00,683
500,4.39886e-02,3.26188e+00,683
600,3.98905e-02,2.99279e+00,684
700,3.91998e-02,3.02403e+00,685
800,3.77795e-02,3.11016e+00,686
900,4.49254e-02,3.19792e+00,686
1000,3.93542e-02,3.15742e+00,687
0,7.45988e-02,2.95241e+00,687
100,6.04396e-02,3.01055e+00,688
200,5.60069e-02,3.20088e+00,689
300,6.24936e-02,2.97992e+00,689
400,7.49426e-02,2.96354e+00,690
500,5.52901e-02,3.05080e+00,691
600,5.34714e-02,3.28430e+00,692
700,5.42595e-02,3.06373e+00,692
800,5.44032e-02,3.17765e+00,693
900,5.40431e-02,3.37681e+00,694
1000,6.24458e-02,3.00864e+00,695
0,6.95968e-02,3.24489e+00,695
100,5.85300e-02,3.07928e+00,695
200,5.00446e-02,3.26881e+00,696
300,5.01931e-02,3.31945e+00,697
400,7.29812e-02,3.14069e+00,698
500,5.04303e-02,3.28112e+00,698
600,5.50991e-02,3.22761e+00,699
700,5.36160e-02,3.39727e+00,700
800,5.45055e-02,3.06604e+00,701
900,5.84368e-02,3.33122e+00,701
1000,5.13858e-02,3.32999e+00,702
0,1.20608e-01,3.21297e+00,702
100,6.78135e-02,3.38013e+00,703
200,6.59480e-02,3.42276e+00,704
300,5.85151e-02,3.42023e+00,704
400,5.86487e-02,3.30962e+00,705
500,5.93246e-02,3.37269e+00,706
600,5.97307e-02,3.24399e+00,707
700,5.94256e-02,3.38056e+00,707
800,6.63057e-02,3.28294e+00,708
900,7.00592e-02,3.38969e+00,709
1000,5.90808e-02,3.29806e+00,710
0,7.75014e-02,3.30182e+00,710
100,5.70964e-02,3.32610e+00,710
200,5.64581e-02,3.36337e+00,711
300,6.17876e-02,3.53455e+00,712
400,6.10857e-02,3.38229e+00,713
500,5.66443e-02,3.50166e+00,713
600,5.74736e-02,3.34026e+00,714
700,6.25463e-02,3.46780e+00,715
800,5.78548e-02,3.38367e+00,716
900,6.49633e-02,3.61934e+00,716
1000,5.50999e-02,3.44260e+00,717
0,9.48018e-02,3.48822e+00,717
100,8.35693e-02,3.41591e+00,718
200,8.27169e-02,3.55900e+00,719
300,8.65293e-02,3.36110e+00,719
400,8.68766e-02,3.38887e+00,720
500,8.43151e-02,3.44918e+00,721
600,8.42087e-02,3.68714e+00,722
700,9.12515e-02,3.60476e+00,722
800,8.66077e-02,3.38153e+00,723
900,8.46143e-02,3.62350e+00,724
1000,8.31499e-02,3.60146e+00,725
0,8.86093e-02,3.42519e+00,725
100,6.13403e-02,3.43392e+00,726
200,5.90626e-02,3.56911e+00,726
300,5.95681e-02,3.57969e+00,727
400,5.95288e-02,3.58124e+00,728
500,5.84073e-02,3.60456e+00,728
600,5.70490e-02,3.63225e+00,729
700,5.68350e-02,3.59641e+00,730
800,5.71586e-02,3.70317e+00,731
900,5.90380e-02,3.57580e+00,731
1000,5.65625e-02,3.62207e+00,732
0,1.01407e-01,3.60864e+00,732
100,7.86045e-02,3.69479e+00,733
200,7.64144e-02,3.77203e+00,734
300,7.50097e-02,3.66470e+00,734
400,7.55196e-02,3.71201e+00,735
500,7.72252e-02,3.80366e+00,736
600,8.25843e-02,3.69228e+00,737
700,7.82950e-02,3.71535e+00,737
800,8.23999e-02,3.69663e+00,738
900,7.41216e-02,3.63527e+00,739
1000,7.82014e-02,3.70087e+00,740
0,1.11541e-01,3.70887e+00,740
100,8.54345e-02,3.78829e+00,740
200,8.27973e-02,3.86934e+00,741
300,8.43543e-02,3.68182e+00,742
400,8.38841e-02,3.90051e+00,743
500,8.63177e-02,3.74642e+00,743
600,8.36809e-02,3.82740e+00,744
700,8.25973e-02,3.72025e+00,745
800,1.01262e-01,3.85404e+00,746
900,8.05614e-02,3.87316e+00,746
1000,8.15648e-02,3.90838e+00,747
0,1.00194e-01,3.83374e+00,747
100,5.83673e-02,3.78724e+00,748
200,6.08533e-02,3.84289e+00,749
300,5.64712e-02,3.93479e+00,749
400,5.94239e-02,3.83626e+00,750
500,5.75543e-02,3.92471e+00,751
600,5.54640e-02,3.96397e+00,752
700,5.55988e-02,3.94066e+00,753
800,5.66922e-02,3.90417e+00,753
900,5.72548e-02,3.83925e+00,754
1000,5.79208e-02,3.84702e+00,755
0,1.03933e-01,3.99814e+00,755
100,6.53341e-02,4.09446e+00,756
200,5.46980e-02,4.16901e+00,756
300,5.47274e-02,4.04879e+00,757
400,5.95913e-02,3.92652e+00,758
500,5.91246e-02,3.96971e+00,759
600,5.17822e-02,3.93690e+00,759
700,5.24760e-02,4.19298e+00,760
800,5.48412e-02,3.85129e+00,761
900,5.24267e-02,3.96984e+00,762
1000,4.97294e-02,3.93176e+00,762
0,1.34629e-01,3.85633e+00,762
100,1.02352e-01,4.00672e+00,763
200,9.49545e-02,4.07170e+00,764
300,9.61374e-02,4.05099e+00,765
400,9.52000e-02,4.06500e+00,765
500,9.11321e-02,4.19860e+00,766
600,9.02827e-02,4.21289e+00,767
700,1.22199e-01,4.06883e+00,768
800,9.62811e-02,4.06509e+00,768
900,9.48024e-02,4.13336e+00,769
1000,1.09372e-01,3.99392e+00,770
0,7.17055e-02,4.35303e+00,770
100,5.27525e-02,4.11002e+00,771
200,4.86946e-02,4.28843e+00,771
300,5.00971e-02,4.17217e+00,772
400,5.09376e-02,4.10789e+00,773
500,4.39338e-02,4.54089e+00,774
600,4.58114e-02,4.26837e+00,774
700,4.48579e-02,4.31722e+00,775
800,4.47611e-02,4.35225e+00,776
900,4.81761e-02,4.07638e+00,776
1000,4.29075e-02,4.50387e+00,777
0,1.06765e-01,4.10322e+00,777
100,7.34411e-02,4.30636e+00,778
200,6.96092e-02,4.48046e+00,779
300,6.76557e-02,4.50829e+00,780
400,6.93814e-02,4.35894e+00,780
500,6.50690e-02,4.62905e+00,781
600,6.52076e-02,4.67060e+00,782
700,6.99731e-02,4.49212e+00,783
800,6.73956e-02,4.64637e+00,783
900,6.57884e-02,4.70760e+00,784
1000,6.70721e-02,4.53342e+00,785
0,9.70023e-02,4.44900e+00,785
100,6.66317e-02,4.67096e+00,786
200,6.47988e-02,4.65736e+00,786
300,6.66834e-02,4.65550e+00,787
400,6.70727e-02,4.58730e+00,788
500,6.80627e-02,4.80245e+00,789
600,6.92147e-02,4.82330e+00,789
700,6.91371e-02,4.68372e+00,790
800,6.45234e-02,4.66772e+00,791
900,6.64057e-02,4.73261e+00,792
1000,6.59914e-02,4.76154e+00,792
0,1.16109e-01,4.70550e+00,792
100,9.43748e-02,4.74340e+00,793
200,8.18506e-02,4.79092e+00,794
300,8.32050e-02,4.85240e+00,795
400,8.02348e-02,4.99062e+00,795
500,7.81239e-02,4.95894e+00,796
600,8.07555e-02,4.87440e+00,797
700,8.17766e-02,4.94161e+00,798
800,7.84975e-02,5.14618e+00,798
900,7.88506e-02,4.78938e+00,799
1000,8.31965e-02,5.07440e+00,800
0,1.15515e-01,5.04947e+00,800
100,1.00715e-01,5.13265e+00,801
200,9.64748e-02,5.23894e+00,801
300,9.55346e-02,5.04467e+00,802
400,9.54489e-02,5.06349e+00,803
500,8.98565e-02,5.12830e+00,804
600,9.52641e-02,5.22581e+00,804
700,9.50131e-02,5.10035e+00,805
800,9.08079e-02,5.07037e+00,806
900,9.22761e-02,5.15094e+00,807
1000,9.06129e-02,5.06704e+00,807
0,1.04703e-01,5.16267e+00,807
100,6.24144e-02,5.27327e+00,808
200,6.63693e-02,5.37380e+00,809
300,5.60477e-02,5.21522e+00,810
400,5.43339e-02,5.25699e+00,810
500,5.36639e-02,5.22468e+00,811
600,5.53717e-02,5.14089e+00,812
700,5.24201e-02,5.21470e+00,813
800,5.90871e-02,5.20202e+00,813
900,5.36205e-02,5.21743e+00,814
1000,5.18986e-02,5.17106e+00,815
0,1.10705e-01,5.21685e+00,815
100,5.95835e-02,5.27152e+00,816
200,5.67113e-02,5.18695e+00,816
300,5.19825e-02,5.19264e+00,817
400,4.85774e-02,5.22693e+00,818
500,5.72987e-02,5.09734e+00,819
600,5.48813e-02,5.21687e+00,819
700,4.86192e-02,5.13984e+00,820
800,4.78428e-02,5.22893e+00,821
900,4.61095e-02,5.22275e+00,822
1000,5.78529e-02,5.10919e+00,822
0,1.45779e-01,5.21489e+00,822
100,7.89533e-02,5.20563e+00,823
200,7.30617e-02,5.35208e+00,824
300,7.21554e-02,5.27036e+00,825
400,6.78519e-02,5.20894e+00,826
500,6.61993e-02,5.26655e+00,826
600,6.61559e-02,5.25266e+00,827
700,6.76291e-02,5.31306e+00,828
800,6.60245e-02,5.30581e+00,828
900,6.96645e-02,5.18061e+00,829
1000,6.31975e-02,5.27953e+00,830
0,1.50139e-01,5.43044e+00,830
100,6.27810e-02,5.36282e+00,831
200,6.11756e-02,5.40251e+00,831
300,7.39209e-02,5.41782e+00,832
400,5.54527e-02,5.34018e+00,833
500,5.92791e-02,5.37380e+00,834
600,5.49968e-02,5.40788e+00,834
700,5.44442e-02,5.33948e+00,835
800,5.56220e-02,5.36060e+00,836
900,5.69020e-02,5.34042e+00,837
1000,5.55365e-02,5.35928e+00,837
0,1.97761e-01,5.34475e+00,837
100,1.38459e-01,5.44596e+00,838
200,1.34945e-01,5.49887e+00,839
300,1.24715e-01,5.49589e+00,840
400,1.32520e-01,5.41493e+00,840
500,1.36913e-01,5.60091e+00,841
600,1.34542e-01,5.57103e+00,842
700,1.29752e-01,5.53166e+00,843
800,1.29012e-01,5.48003e+00,843
900,1.34505e-01,5.41434e+00,844
1000,1.37577e-01,5.66263e+00,845
0,1.45452e-01,5.49062e+00,845
100,1.40988e-01,5.80383e+00,846
200,1.29806e-01,5.62000e+00,846
300,1.26847e-01,5.88197e+00,847
400,9.91907e-02,5.50604e+00,848
500,9.74012e-02,5.52367e+00,849
600,9.66802e-02,5.53732e+00,849
700,9.46244e-02,5.56618e+00,850
800,1.00811e-01,5.49433e+00,851
900,1.03613e-01,5.51034e+00,852
1000,9.71916e-02,5.63025e+00,852
0,1.25660e-01,5.45887e+00,852
100,6.84618e-02,5.36253e+00,853
200,1.39122e-01,5.90790e+00,854
300,7.26808e-02,5.70901e+00,855
400,6.92994e-02,5.65853e+00,855
500,6.40091e-02,5.62899e+00,856
600,6.20090e-02,5.63461e+00,857
700,1.21219e-01,5.83738e+00,858
800,5.82045e-02,5.62654e+00,858
900,1.22116e-01,5.96403e+00,859
1000,6.21346e-02,5.60373e+00,860
0,1.35897e-01,5.56632e+00,860
100,9.01995e-02,5.68089e+00,861
200,8.46592e-02,5.55440e+00,862
300,7.84184e-02,5.56959e+00,862
400,8.74304e-02,5.65632e+00,863
500,7.78109e-02,5.67504e+00,864
600,8.07647e-02,5.72930e+00,865
700,7.95804e-02,5.67088e+00,865
800,7.82949e-02,5.72090e+00,866
900,7.92941e-02,5.65323e+00,867
1000,8.11000e-02,5.68819e+00,868
0,1.21627e-01,5.61900e+00,868
100,9.52999e-02,5.45832e+00,868
200,8.68923e-02,5.84946e+00,869
300,1.18473e-01,5.74253e+00,870
400,1.97773e-01,5.48041e+00,871
500,8.44403e-02,5.66539e+00,871
600,7.72005e-02,5.82275e+00,872
700,7.77799e-02,5.95054e+00,873
800,7.58918e-02,5.85988e+00,874
900,7.86606e-02,5.77587e+00,874
1000,9.32910e-02,5.71813e+00,875
0,8.41693e-02,5.80925e+00,875
100,5.25293e-02,5.80612e+00,876
200,5.00540e-02,5.76135e+00,877
300,5.22227e-02,5.69594e+00,877
400,6.42672e-02,5.69298e+00,878
500,5.35533e-02,5.74648e+00,879
600,5.82554e-02,5.82226e+00,880
700,8.03594e-02,5.44997e+00,880
800,6.59017e-02,5.56338e+00,881
900,5.96065e-02,5.65993e+00,882
1000,5.88336e-02,5.89642e+00,883
0,7.71199e-02,5.32930e+00,883
100,5.13367e-02,5.89552e+00,884
200,4.81683e-02,5.90773e+00,884
300,4.40089e-02,5.94315e+00,885
400,5.98012e-02,5.80004e+00,886
500,5.57383e-02,5.87229e+00,887
600,4.86448e-02,5.48581e+00,887
700,5.14236e-02,5.81773e+00,888
800,4.82606e-02,5.60660e+00,889
900,4.30601e-02,5.41733e+00,890
1000,4.39480e-02,5.71338e+00,890
0,4.08188e-02,5.78969e+00,890
100,2.06914e-02,5.69124e+00,891
200,2.01435e-02,5.96144e+00,892
300,1.96130e-02,5.83433e+00,893
400,1.88872e-02,5.88771e+00,893
500,2.62298e-02,5.90696e+00,894
600,2.14180e-02,5.73845e+00,895
700,1.58280e-02,5.78897e+00,896
800,1.60483e-02,5.73711e+00,897
900,2.47274e-02,5.83966e+00,897
1000,2.36451e-02,5.68460e+00,898
0,3.65867e-02,5.94623e+00,898
100,1.84366e-02,5.89152e+00,899
200,1.67647e-02,6.09144e+00,900
300,1.56134e-02,5.97209e+00,900
400,1.50015e-02,5.92354e+00,901
500,1.57672e-02,5.93436e+00,902
600,1.46415e-02,5.94633e+00,903
700,1.47694e-02,6.06051e+00,903
800,1.48917e-02,6.17961e+00,904
900,1.48433e-02,6.02780e+00,905
1000,1.47441e-02,6.09973e+00,906
0,4.08011e-02,6.07903e+00,906
100,1.98437e-02,6.12109e+00,906
200,1.88103e-02,6.06972e+00,907
300,1.71559e-02,6.08641e+00,908
400,1.67323e-02,6.34274e+00,909
500,1.60039e-02,6.16571e+00,909
600,1.72259e-02,6.12405e+00,910
700,1.60783e-02,6.22904e+00,911
800,1.60448e-02,6.15162e+00,912
900,1.62813e-02,6.29609e+00,913
1000,1.66536e-02,6.19974e+00,913
0,3.53676e-02,6.08604e+00,913
100,2.21460e-02,6.12435e+00,914
200,2.10066e-02,6.44883e+00,915
300,2.06279e-02,6.44797e+00,916
400,2.08678e-02,6.13992e+00,916
500,2.06753e-02,6.22586e+00,917
600,2.04545e-02,6.31371e+00,918
700,2.02196e-02,6.28981e+00,919
800,2.02111e-02,6.24739e+00,919
900,2.01407e-02,6.29030e+00,920
1000,2.02210e-02,6.15187e+00,921
0,3.05481e-02,6.25749e+00,921
100,1.59079e-02,6.37589e+00,922
200,1.45240e-02,6.53522e+00,922
300,1.43171e-02,6.64926e+00,923
400,1.41825e-02,6.56549e+00,924
500,1.40833e-02,6.48001e+00,925
600,1.40337e-02,6.45507e+00,926
700,1.40461e-02,6.47080e+00,926
800,1.39798e-02,6.36727e+00,927
900,1.38839e-02,6.52874e+00,928
1000,1.39039e-02,6.40169e+00,929
0,2.42395e-02,6.54853e+00,929
100,1.32540e-02,6.65026e+00,929
200,1.19970e-02,6.60778e+00,930
300,1.18426e-02,6.69716e+00,931
400,1.16581e-02,6.61357e+00,932
500,1.15952e-02,6.64674e+00,932
600,1.14581e-02,6.68956e+00,933
700,1.14108e-02,6.65772e+00,934
800,1.12815e-02,6.83729e+00,935
900,1.12307e-02,6.62320e+00,935
1000,1.11708e-02,6.58163e+00,936
0,2.43745e-02,6.64372e+00,936
100,1.31892e-02,6.80403e+00,937
200,1.21649e-02,6.84873e+00,938
300,1.19099e-02,6.85890e+00,939
400,1.17047e-02,6.99144e+00,939
500,1.15463e-02,6.83583e+00,940
600,1.14383e-02,7.00642e+00,941
700,1.12515e-02,6.82578e+00,942
800,1.11750e-02,6.91949e+00,942
900,1.09974e-02,6.93950e+00,943
1000,1.09092e-02,6.92083e+00,944
0,1.98400e-02,6.88007e+00,944
100,9.60596e-03,6.98510e+00,945
200,8.29377e-03,6.96932e+00,945
300,7.92853e-03,6.97558e+00,946
400,7.66074e-03,7.12024e+00,947
500,7.45515e-03,7.04352e+00,948
600,7.27621e-03,6.94739e+00,948
700,7.12224e-03,6.91269e+00,949
800,6.98485e-03,6.92810e+00,950
900,6.87063e-03,7.08311e+00,951
1000,6.72016e-03,7.04387e+00,952
0,1.74064e-02,7.06971e+00,952
100,8.53238e-03,7.23114e+00,952
