step,loss_function,target_value,elapsed_time
600,1.31344e-01,6.55538e+01,1022
700,1.31535e-01,6.56699e+01,1025
800,1.31307e-01,6.57292e+01,1028
900,1.31518e-01,6.58142e+01,1032
1000,1.31445e-01,6.57706e+01,1035
0,1.55837e-01,6.56088e+01,1035
100,1.22732e-01,6.57919e+01,1038
200,1.20434e-01,6.53697e+01,1041
300,1.20177e-01,6.53466e+01,1044
400,1.20199e-01,6.55897e+01,1048
500,1.19872e-01,6.52385e+01,1051
600,1.20092e-01,6.53802e+01,1054
700,1.20233e-01,6.55198e+01,1057
800,1.19967e-01,6.53065e+01,1060
900,1.19475e-01,6.55212e+01,1063
1000,1.19331e-01,6.51358e+01,1067
0,1.47423e-01,6.53357e+01,1067
100,1.16364e-01,6.48420e+01,1070
200,1.15413e-01,6.49282e+01,1073
300,1.15461e-01,6.47734e+01,1076
400,1.15226e-01,6.46675e+01,1080
500,1.15258e-01,6.45953e+01,1083
600,1.15509e-01,6.45763e+01,1086
700,1.15322e-01,6.49818e+01,1089
800,1.15486e-01,6.45238e+01,1093
900,1.15058e-01,6.47731e+01,1096
1000,1.15279e-01,6.47329e+01,1099
0,1.39233e-01,6.48788e+01,1099
100,1.05227e-01,6.46296e+01,1103
200,1.03010e-01,6.42347e+01,1106
300,1.02618e-01,6.43104e+01,1109
400,1.02937e-01,6.42106e+01,1112
500,1.02740e-01,6.46347e+01,1115
600,1.02518e-01,6.41350e+01,1119
700,1.02651e-01,6.41406e+01,1122
800,1.02525e-01,6.38775e+01,1125
900,1.02784e-01,6.40868e+01,1128
1000,1.02745e-01,6.45421e+01,1131
0,1.25414e-01,6.46278e+01,1132
100,9.41165e-02,6.40643e+01,1135
200,9.29960e-02,6.35262e+01,1138
300,9.32019e-02,6.36509e+01,1141
400,9.27471e-02,6.38827e+01,1145
500,9.27087e-02,6.36035e+01,1148
600,9.29169e-02,6.36172e+01,1151
700,9.27445e-02,6.35926e+01,1154
800,9.28003e-02,6.32993e+01,1157
900,9.28055e-02,6.39692e+01,1161
1000,9.29366e-02,6.36628e+01,1164
0,1.23084e-01,6.34721e+01,1164
100,9.14582e-02,6.30375e+01,1167
200,9.01752e-02,6.30652e+01,1170
300,8.99462e-02,6.32194e+01,1174
400,8.99491e-02,6.30741e+01,1177
500,8.99178e-02,6.29964e+01,1180
600,8.98442e-02,6.33845e+01,1183
700,8.98986e-02,6.30467e+01,1187
800,8.98936e-02,6.29295e+01,1190
900,8.99119e-02,6.30325e+01,1193
1000,8.99546e-02,6.34465e+01,1196
0,1.22194e-01,6.31801e+01,1196
100,8.77245e-02,6.25932e+01,1200
200,8.64375e-02,6.25178e+01,1203
300,8.62680e-02,6.27256e+01,1206
400,8.63302e-02,6.25502e+01,1210
500,8.61677e-02,6.24669e+01,1213
600,8.60010e-02,6.28801e+01,1216
700,8.59760e-02,6.24197e+01,1219
800,8.58077e-02,6.23040e+01,1222
900,8.57455e-02,6.25575e+01,1226
1000,8.57729e-02,6.28202e+01,1229
0,1.11016e-01,6.29138e+01,1229
100,7.92257e-02,6.20619e+01,1232
200,7.82259e-02,6.20397e+01,1235
300,7.83308e-02,6.21667e+01,1238
400,7.82491e-02,6.20251e+01,1241
500,7.83711e-02,6.22205e+01,1245
600,7.83383e-02,6.22728e+01,1248
700,7.80707e-02,6.22066e+01,1251
800,7.82006e-02,6.20668e+01,1254
900,7.79933e-02,6.20475e+01,1258
1000,7.79586e-02,6.19834e+01,1261
0,1.13334e-01,6.19903e+01,1261
100,7.50538e-02,6.16760e+01,1264
200,7.29729e-02,6.15359e+01,1267
300,7.28497e-02,6.15211e+01,1270
400,7.29488e-02,6.16269e+01,1273
500,7.29665e-02,6.17500e+01,1276
600,7.28086e-02,6.15848e+01,1280
700,7.28397e-02,6.16801e+01,1283
800,7.28865e-02,6.19069e+01,1286
900,7.29526e-02,6.16767e+01,1289
1000,7.29197e-02,6.19249e+01,1292
0,1.03843e-01,6.16017e+01,1292
100,6.70775e-02,6.12700e+01,1296
200,6.54837e-02,6.09699e+01,1299
300,6.54171e-02,6.09747e+01,1302
400,6.55578e-02,6.11366e+01,1305
500,6.55514e-02,6.10159e+01,1308
600,6.55657e-02,6.09766e+01,1311
700,6.56183e-02,6.11518e+01,1315
800,6.54525e-02,6.11501e+01,1318
900,6.54185e-02,6.11934e+01,1321
1000,6.53931e-02,6.10375e+01,1324
0,1.06459e-01,6.11621e+01,1324
100,6.51517e-02,6.05573e+01,1327
200,6.25457e-02,6.05989e+01,1330
300,6.21666e-02,6.05906e+01,1334
400,6.21632e-02,6.05294e+01,1337
500,6.21321e-02,6.07729e+01,1340
600,6.21015e-02,6.07718e+01,1343
700,6.20889e-02,6.03951e+01,1346
800,6.19929e-02,6.06158e+01,1349
900,6.19733e-02,6.03562e+01,1352
1000,6.19505e-02,6.09237e+01,1355
0,9.16554e-02,6.06082e+01,1355
100,5.38083e-02,6.03793e+01,1359
200,5.22742e-02,6.02223e+01,1362
300,5.22119e-02,6.00406e+01,1365
400,5.22261e-02,6.01019e+01,1368
500,5.21875e-02,6.01603e+01,1371
600,5.21115e-02,6.01644e+01,1375
700,5.21078e-02,6.01702e+01,1378
800,5.20871e-02,6.00912e+01,1381
900,5.20575e-02,6.00434e+01,1384
1000,5.20478e-02,6.02370e+01,1387
0,8.46706e-02,6.03385e+01,1387
100,4.72065e-02,5.97691e+01,1390
200,4.58276e-02,5.96966e+01,1394
300,4.57264e-02,5.95944e+01,1397
400,4.57365e-02,5.95718e+01,1400
500,4.57296e-02,5.94848e+01,1403
600,4.57601e-02,5.96253e+01,1406
700,4.56922e-02,5.95720e+01,1409
800,4.56036e-02,5.96753e+01,1413
900,4.55655e-02,5.95542e+01,1416
1000,4.55461e-02,5.95960e+01,1419
0,8.19739e-02,5.96489e+01,1419
100,4.26512e-02,5.92829e+01,1422
200,4.15291e-02,5.90458e+01,1425
300,4.14521e-02,5.90394e+01,1428
400,4.13867e-02,5.91536e+01,1432
500,4.13706e-02,5.90887e+01,1435
600,4.13262e-02,5.90312e+01,1438
700,4.12958e-02,5.91135e+01,1441
800,4.12497e-02,5.91125e+01,1444
900,4.12224e-02,5.90557e+01,1447
1000,4.12317e-02,5.90708e+01,1450
0,7.93424e-02,5.90546e+01,1451
100,3.75185e-02,5.85498e+01,1454
200,3.60237e-02,5.86015e+01,1457
300,3.60491e-02,5.83918e+01,1460
400,3.60311e-02,5.84758e+01,1463
500,3.60404e-02,5.85503e+01,1466
600,3.60249e-02,5.84860e+01,1469
700,3.60428e-02,5.83681e+01,1473
800,3.60197e-02,5.84285e+01,1476
900,3.60016e-02,5.84648e+01,1479
1000,3.60222e-02,5.84826e+01,1482
0,8.48923e-02,5.84796e+01,1482
100,3.17516e-02,5.79825e+01,1485
200,2.85512e-02,5.78857e+01,1488
300,2.82154e-02,5.78195e+01,1492
400,2.81714e-02,5.78663e+01,1495
500,2.80948e-02,5.78441e+01,1498
600,2.80313e-02,5.78519e+01,1501
700,2.79497e-02,5.78355e+01,1504
800,2.79596e-02,5.78248e+01,1507
900,2.79594e-02,5.78324e+01,1511
1000,2.79277e-02,5.78662e+01,1514
0,5.03931e-02,5.70329e+01,1514
100,1.68423e-02,5.68829e+01,1517
200,1.54180e-02,5.68516e+01,1520
300,1.53409e-02,5.68478e+01,1523
400,1.53099e-02,5.68480e+01,1527
500,1.52840e-02,5.68472e+01,1530
600,1.52615e-02,5.68463e+01,1533
700,1.52456e-02,5.68473e+01,1536
800,1.52193e-02,5.68464e+01,1539
900,1.52060e-02,5.68432e+01,1542
1000,1.52019e-02,5.68441e+01,1545
